"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","status"
"MRPL28",0.310370626205723,6.84569650804445,4.05808297451663,6.68069491102466e-05,0.000263663703127458,1.00154192143944,"Not Significant"
"TMC1",-0.0649545375746818,3.52848365016769,-4.0576471291229,6.69237162177993e-05,0.000264072364230408,0.999896193763114,"Not Significant"
"HAPLN1",0.193238570082437,3.4306432487245,4.05712205502728,6.70646466185103e-05,0.000264576190313673,0.997913748068164,"Not Significant"
"ADORA1",-0.202724709648449,6.43846995143031,-4.05694547674825,6.71121038608584e-05,0.000264678319296883,0.997247117436632,"Not Significant"
"LRRC1",0.308864730259685,6.82651473222071,4.05692713023619,6.71170365093978e-05,0.000264678319296883,0.997177855854868,"Not Significant"
"ZMYND11",-0.284990675254213,8.08245110197472,-4.0563189104748,6.72807582009599e-05,0.000265271587900903,0.994881864766709,"Not Significant"
"ZNF609",0.193127208391532,7.19067798213836,4.05595987373979,6.73775827690378e-05,0.000265600915379665,0.993526664624203,"Not Significant"
"MT1DP",-0.287431000139909,8.52097557434798,-4.05502920429318,6.7629182561635e-05,0.000266540112960951,0.990014298026917,"Not Significant"
"PRSS22",0.257670972848881,6.96101308755731,4.05437634810012,6.78062111051193e-05,0.000267185097773457,0.987550823845753,"Not Significant"
"SHPRH",-0.243368766671019,7.00147330352751,-4.05427179715158,6.78346021022927e-05,0.000267244248992346,0.987156345550007,"Not Significant"
"IL16",0.270973397831272,6.64262096547862,4.05422184992562,6.78481693555409e-05,0.000267244988110348,0.986967894180849,"Not Significant"
"URB1-AS1",-0.1298967540394,6.10424593526674,-4.05357511918123,6.80240754333402e-05,0.000267885032079167,0.984527955510146,"Not Significant"
"ERVFC1-1",-0.190596271334497,4.20549019958405,-4.05334127050082,6.80877873999049e-05,0.000268083080135167,0.98364579174283,"Not Significant"
"TAC1",-0.195792383291767,3.67717145086445,-4.05318985026391,6.81290720737911e-05,0.000268192764210072,0.983074602229268,"Not Significant"
"TP53BP2",0.23553870753438,7.32413408836048,4.05254031306249,6.8306438704242e-05,0.00026883799146375,0.980624620005697,"Not Significant"
"MIR32",-0.274017545758686,4.55853522705137,-4.05122574813539,6.86667479810344e-05,0.000270202841641683,0.975667274249286,"Not Significant"
"PRKN",-0.174080157832784,5.68523720317392,-4.05082367103098,6.87773142131064e-05,0.000270584611796846,0.97415128432646,"Not Significant"
"HAPLN2",-0.161857758949524,5.35614228352166,-4.05059904050842,6.88391586025141e-05,0.000270774587224619,0.973304395400671,"Not Significant"
"AP4S1",-0.198562000905778,5.33937034064688,-4.05029875216762,6.89219154987556e-05,0.000271016070171143,0.972172329715114,"Not Significant"
"PCDHA13",-0.350265377191496,6.24816985558038,-4.05027781977201,6.89276878176333e-05,0.000271016070171143,0.972093418800289,"Not Significant"
"MOCS1",-0.196236534938881,6.12849962993292,-4.04951572298308,6.91381573586328e-05,0.00027179011121459,0.969220709516496,"Not Significant"
"MAP4K3",0.18297457368447,8.156996505779,4.04880618283518,6.93346621004155e-05,0.000272508961195139,0.966546535123772,"Not Significant"
"MIR302A",-0.0610135124211033,2.68858704304933,-4.04851097991144,6.94165740692272e-05,0.000272777228105202,0.965434069938881,"Not Significant"
"ATF6B",0.235078145698472,7.9893542573434,4.04833180070283,6.94663370645227e-05,0.000272919082715731,0.964758871848721,"Not Significant"
"NUFIP2",0.268674999760675,8.69282705381056,4.04764430693224,6.9657588304052e-05,0.000273616650695208,0.962168442051495,"Not Significant"
"RFC4",0.292559443206946,6.47795750917715,4.04735074939451,6.9739404558085e-05,0.00027388416567896,0.961062454066107,"Not Significant"
"POU3F4",-0.188022759857203,5.37410340550244,-4.04666132263711,6.99319117936038e-05,0.000274586201329947,0.958465290373335,"Not Significant"
"LINC00471",-0.13674948365119,4.23429449443799,-4.04652308207038,6.99705732619945e-05,0.00027468400753441,0.957944565923651,"Not Significant"
"TARS2",0.115456803919133,6.32799955343789,4.0463828121524,7.00098230707497e-05,0.000274784084498949,0.957416213169923,"Not Significant"
"CATSPER2",0.18025341644095,5.12412144053325,4.0456834261691,7.02058356287746e-05,0.00027548808167873,0.954782084021094,"Not Significant"
"TNFSF13B",0.332731707479583,5.99553247137662,4.04564445567988,7.02167729962157e-05,0.00027548808167873,0.954635319378225,"Not Significant"
"PDLIM3",0.461580291900044,7.07316029457559,4.04558822685668,7.02325569062769e-05,0.00027549589388177,0.954423561233781,"Not Significant"
"ATP6V1E1",0.163551813256329,7.9683199428208,4.04544704718145,7.02722021317133e-05,0.000275597283600794,0.953891888893423,"Not Significant"
"FBXO21",-0.199551646667146,7.38762204068211,-4.04509232023738,7.03719084401159e-05,0.000275934138041397,0.952556084542111,"Not Significant"
"SDF2L1",-0.190789792377244,6.1075619978116,-4.04415191972134,7.06368874308132e-05,0.000276918781068314,0.949015288558344,"Not Significant"
"PRDM16",-0.223094567055182,6.0981442528133,-4.04396995887433,7.06882685323929e-05,0.00027706583117465,0.948330252483698,"Not Significant"
"NPAP1P9",-0.157708904729379,4.32697846034794,-4.04386674577754,7.07174290886998e-05,0.000277125746246359,0.947941693506607,"Not Significant"
"CSDE1",0.140323448272738,9.71925781843368,4.04335242322622,7.08629102157276e-05,0.000277641382630236,0.9460055890485,"Not Significant"
"TUT4",-0.206929156831082,7.55352877368561,-4.04328455866072,7.08821276278305e-05,0.000277662211656851,0.945750137215517,"Not Significant"
"STARD3NL",0.213916304492256,6.8680066689375,4.0418788315068,7.12813089350352e-05,0.000279171149934979,0.940459622158518,"Not Significant"
"RETNLB",-0.128982885105776,4.34139026133755,-4.04148540110185,7.1393413179658e-05,0.000279555388129874,0.938979217170191,"Not Significant"
"SLITRK6",0.53310741658947,4.25811040286982,4.04139689308236,7.14186558080159e-05,0.000279599418092769,0.938646195375465,"Not Significant"
"MACROD2",-0.115099689341879,4.83184638081487,-4.0412622339121,7.14570771127863e-05,0.000279695014354457,0.938139536670092,"Not Significant"
"SCN1A",-0.0852311535268666,3.42483518762032,-4.04034829378704,7.1718365235702e-05,0.000280662740442381,0.934701201816267,"Not Significant"
"ASL",0.165709075047707,6.50772478599025,4.03958497346233,7.19372890211499e-05,0.000281464331225945,0.93183003372907,"Not Significant"
"UBE2E3",0.222943423929427,7.61489760270126,4.0393715114348,7.19986246261722e-05,0.000281649143807905,0.931027198134365,"Not Significant"
"ZSCAN21",-0.130453412666323,5.9364734665345,-4.0392265049589,7.20403187833614e-05,0.000281727791945812,0.930481846553908,"Not Significant"
"COL4A5",0.181885177189632,5.22439761364009,4.03920348782402,7.20469390837693e-05,0.000281727791945812,0.930395283501822,"Not Significant"
"OMA1",-0.31211842185453,6.81597284626903,-4.03896541960508,7.21154473993739e-05,0.000281940486661792,0.929499979602601,"Not Significant"
"SNTB2",0.261189740671803,7.60661956160383,4.03704123031987,7.26714468721827e-05,0.000284058606619369,0.922265364778511,"Not Significant"
"CLEC4C",-0.160606647899218,4.49890560060216,-4.03627041033948,7.28953197774676e-05,0.000284877933327164,0.919368060434326,"Not Significant"
"MTNAP1",-0.194496216072897,5.96180501248055,-4.03618785905017,7.29193344121032e-05,0.000284916037861375,0.919057801027758,"Not Significant"
"FIRRM",0.228326728948396,4.80002429282038,4.03513807424643,7.32253801289198e-05,0.000286047788593861,0.915112790034359,"Not Significant"
"EPHA6",-0.124043723564912,3.62549042150642,-4.03509614750095,7.32376284604488e-05,0.000286047788593861,0.914955251128006,"Not Significant"
"SLC25A48",-0.179883347524192,5.20117056464667,-4.03504357534323,7.32529894603009e-05,0.00028605184975172,0.914757714316893,"Not Significant"
"UGT2B7",-0.354896587179297,3.66597687659266,-4.03404343622652,7.35458036420402e-05,0.000287139148152093,0.911000177804059,"Not Significant"
"CSF2RA",0.346521769494004,6.54948369527431,4.03363676698275,7.36651838454854e-05,0.000287549029143976,0.90947254828597,"Not Significant"
"RPS3A",-0.223907676054686,6.70554532194563,-4.03331291446353,7.37603845760868e-05,0.000287864384822735,0.908256111144045,"Not Significant"
"FBXO24",-0.117914925171963,4.64927139037576,-4.03276293421594,7.39223268427206e-05,0.000288440038358371,0.906190500678495,"Not Significant"
"DDX23",0.186401101459757,7.73574843506994,4.03172954202882,7.42275258160128e-05,0.000289574336064265,0.902309961312756,"Not Significant"
"FOXA3",-0.2691979232949,5.72636735976281,-4.0313675189302,7.43347279627026e-05,0.000289935921954115,0.900950716744784,"Not Significant"
"C1S",0.487122617292764,9.96567114364242,4.03125353752522,7.43685105780409e-05,0.000290011056283832,0.900522786530078,"Not Significant"
"GALR1",-0.182370847600998,4.67936260827868,-4.03101154381142,7.44402828287721e-05,0.000290234278591039,0.899614283681959,"Not Significant"
"CFTR",-1.20902229652031,8.17489384436745,-4.03028013079586,7.46576114850564e-05,0.000291024811046549,0.896868671958353,"Downregulated"
"BRWD3",0.201736908409811,7.1619694362098,4.02992295383961,7.47639606591175e-05,0.000291382507357115,0.895528042766848,"Not Significant"
"FXYD7",-0.142708177671028,6.62348717101739,-4.02869395591359,7.5130996301897e-05,0.000292755856444419,0.890915910270818,"Not Significant"
"GDF5-AS1",-0.118700272637303,4.17544199456638,-4.02854522983643,7.51755289057185e-05,0.000292872247778978,0.890357860511597,"Not Significant"
"ZNF749",0.1775320092599,5.21189859064635,4.028187257005,7.52828186393004e-05,0.000293233038124295,0.889014749145062,"Not Significant"
"SLC6A7",-0.118298619373299,4.37009932669399,-4.02785594942937,7.53822462107827e-05,0.00029356306995792,0.887771778463848,"Not Significant"
"PPP1R27",-0.172036535595573,4.47309947391836,-4.02780301828388,7.53981427649135e-05,0.000293567739490523,0.887573204307459,"Not Significant"
"RTL4",-0.10228437816626,4.24332004455092,-4.02759737309909,7.5459933459652e-05,0.000293751064299959,0.88680173650131,"Not Significant"
"DSCAM",-0.123591218230262,4.52884442001726,-4.02751732800349,7.54839978234544e-05,0.000293787484903679,0.886501460556307,"Not Significant"
"LRRC74B",-0.118544638537101,4.29986230099534,-4.0268435527534,7.56868479132334e-05,0.000294519598717889,0.88397411059656,"Not Significant"
"STAT3",0.2021361332264,9.97297546666902,4.0266784450588,7.57366351116361e-05,0.000294655930993342,0.883354843298372,"Not Significant"
"SLC25A4",-0.201341095719002,7.21109253205814,-4.02567833572307,7.60388785388066e-05,0.000295774208361075,0.879604220008249,"Not Significant"
"RTL8A",0.249400481538582,7.75216505828345,4.02559209922668,7.60649937780168e-05,0.000295818182578292,0.879280852853348,"Not Significant"
"PFDN2",0.159036904045864,8.0362532537934,4.02547221815704,7.61013118748027e-05,0.000295901811054567,0.87883133628596,"Not Significant"
"HGH1",-0.212139984163795,7.18665772129767,-4.0244440694216,7.64134688547089e-05,0.000297057731978193,0.874976579701362,"Not Significant"
"TMCO1",0.285715649583716,8.24720607657614,4.02421848283004,7.64821221420207e-05,0.000297243006098873,0.874130920797842,"Not Significant"
"THNSL1",-0.202140767577496,4.40209758863352,-4.02418968417694,7.64908907253533e-05,0.000297243006098873,0.874022965954186,"Not Significant"
"NXF4",-0.0803442437839204,3.48324521594697,-4.02350273955845,7.67003346258645e-05,0.0002979989270214,0.871448080270425,"Not Significant"
"LGMN",0.369937358483455,9.55075810773189,4.02341612990966,7.67267799117505e-05,0.000298043699330475,0.871123467166851,"Not Significant"
"KCTD9",0.174497844028011,7.3053581512167,4.02317443450123,7.68006247863992e-05,0.000298272541217876,0.87021762466274,"Not Significant"
"S100A7A",-0.129111542202664,3.43774164903243,-4.02280810976979,7.69126764087837e-05,0.000298649649803469,0.868844778500774,"Not Significant"
"RPGRIP1",-0.0792945437058701,3.5137770490455,-4.02256859597963,7.6986023098827e-05,0.000298876350899119,0.867947230680356,"Not Significant"
"TCF4",0.459216027733806,8.28265948594794,4.02213425481294,7.7119201872571e-05,0.000299335199806206,0.866319710821323,"Not Significant"
"SMPDL3B",-0.464333789793411,6.45777986213378,-4.02185974725822,7.7203485070644e-05,0.000299604121002728,0.865291182676491,"Not Significant"
"WASL",0.181348100852601,8.15517114706753,4.02178410067335,7.72267265540961e-05,0.000299636098716301,0.865007759935781,"Not Significant"
"FAM222A",-0.214286569997502,6.26660228059834,-4.02165901503213,7.72651721838456e-05,0.000299727043930886,0.864539115613074,"Not Significant"
"ZNF839",-0.179790937900462,5.79818744104674,-4.02132538570635,7.73678037142139e-05,0.000300066895415089,0.863289206353442,"Not Significant"
"THRSP",-0.503964982745286,5.18251380363759,-4.02097465571626,7.74758356035461e-05,0.000300427555881427,0.861975328801231,"Not Significant"
"LOC100131943",-0.0900472927277502,3.93624184331511,-4.02083390136362,7.75192311143392e-05,0.000300537484914171,0.861448073881907,"Not Significant"
"MIR154",-0.312963241578958,3.92162287656175,-4.0206482076635,7.75765171046053e-05,0.000300679200477273,0.860752504306582,"Not Significant"
"NEGR1",-0.357207638660944,6.8777094074223,-4.02061783239584,7.75858916221019e-05,0.000300679200477273,0.860638727607938,"Not Significant"
"FAM88C",-0.214517387701409,6.83963596794545,-4.020342606278,7.76708819699218e-05,0.000300950183601788,0.859607846830525,"Not Significant"
"SGCD",0.304941633966243,5.52356363332384,4.02018627862986,7.77191956775789e-05,0.000301078978755617,0.859022336946089,"Not Significant"
"CLDN3",-0.367384925963197,7.35708673822645,-4.01989110583297,7.78104980189532e-05,0.000301374226765672,0.857916850392759,"Not Significant"
"CBLN1",-0.154103445353389,4.65855935599057,-4.01973537664489,7.78587090117191e-05,0.000301502492012423,0.857333639163879,"Not Significant"
"NCR3LG1",0.272916307870906,5.82538519839462,4.01929487744251,7.79952336673411e-05,0.000301972629825833,0.855684061193279,"Not Significant"
"CHGA",-0.505344390073722,6.18991999269243,-4.0191165687928,7.80505618900189e-05,0.000302128279688224,0.855016377255242,"Not Significant"
"TAPBPL",0.294363699835224,6.93722505033258,4.01841506225894,7.82685982376192e-05,0.000302871717506193,0.852389808881202,"Not Significant"
"VRK3",0.146707891105791,6.84558681150759,4.01840109559029,7.82729451170004e-05,0.000302871717506193,0.852337519193758,"Not Significant"
"CRYBB3",-0.177161488425249,6.19987254602173,-4.01827051351996,7.83135975967825e-05,0.000302970327018814,0.851848641815376,"Not Significant"
"SP3",0.140751413423324,7.30419137579517,4.01757378193404,7.85308420054582e-05,0.000303751943884009,0.849240430158914,"Not Significant"
"PIANP",-0.135863410615597,5.44835658730454,-4.01728866967573,7.86199066302013e-05,0.000304037563413677,0.848173227594595,"Not Significant"
"NPR2",0.210069369002914,6.16359080556446,4.016531553281,7.88568845934988e-05,0.000304894969583923,0.845339589391251,"Not Significant"
"ACTR2",0.304616670781213,10.4786392124061,4.01606993283313,7.90017053863442e-05,0.000305395793184989,0.843612124541955,"Not Significant"
"FKRP",-0.193498228007104,6.03468645721057,-4.01592770853402,7.90463753277434e-05,0.000305509346129324,0.84307993117628,"Not Significant"
"SEMA3G",-0.204273956977705,5.51136875109858,-4.01528214542488,7.92494365943499e-05,0.00030623490937039,0.840664486262227,"Not Significant"
"PRPF3",0.15180632166898,7.72316228555265,4.01499730647248,7.93391900951023e-05,0.00030652243384131,0.839598838081637,"Not Significant"
"ARHGEF4",-0.208183802067135,5.57600424761342,-4.01483508066351,7.93903510797017e-05,0.000306660775955514,0.838991943460113,"Not Significant"
"TRIM63",-0.106815230992962,3.99652172318911,-4.01469980189108,7.94330377984824e-05,0.000306766337391123,0.838485875394182,"Not Significant"
"FLOT2",0.18808932036332,7.70562547563342,4.01453045947193,7.94865039457222e-05,0.000306913479569274,0.83785239870025,"Not Significant"
"GCN1",0.157416728244828,7.37834859114348,4.01424699089582,7.95760795364169e-05,0.000307199963792113,0.836792050750291,"Not Significant"
"LINC02934",-0.100284736911187,4.03372138075619,-4.01404895338208,7.96387160186317e-05,0.000307382360146116,0.836051306680667,"Not Significant"
"OR10H4",-0.116193437757935,3.90185063945835,-4.01395260425594,7.96692068483651e-05,0.000307440637092204,0.835690931742086,"Not Significant"
"SRSF12",-0.109005646359752,4.50560792171018,-4.01382164427062,7.97106685010155e-05,0.000307541219362427,0.835201113818586,"Not Significant"
"BEAN1",0.143719263842154,5.60187462302579,4.01376443338959,7.97287877849513e-05,0.000307551720204059,0.834987137458838,"Not Significant"
"FAM153B",-0.21652214595446,4.91690476247321,-4.01368238876322,7.97547790132318e-05,0.000307592576947344,0.834680284216257,"Not Significant"
"LRIT1",-0.164764075381478,4.32865826072147,-4.01277626493469,8.00423699570173e-05,0.000308613788237623,0.83129167565758,"Not Significant"
"PRDM8",0.202022914109817,6.15615964975612,4.01275079669865,8.00504674506422e-05,0.000308613788237623,0.831196442394725,"Not Significant"
"WLS",-0.330674276070868,8.8422636942114,-4.01198416665533,8.02945785436907e-05,0.000309495158593531,0.828330033324249,"Not Significant"
