"Gene","Module","MM","MM_pval","GS_Tumor","GS_pval","SignificantModule"
"PLA2R1","green",0.846222260778955,2.74660799476777e-67,0.50001222419254,1.1940782236214e-16,TRUE
"PLAU","green",0.875944470208899,1.2769682326245e-77,0.584487161142422,1.77684377116544e-23,TRUE
"PLS3","green",0.871964537778852,4.33266126387117e-76,0.465496483055543,2.30863918787712e-14,TRUE
"POSTN","green",0.892395536060627,1.47201808820207e-84,0.57859962263867,6.17937485717704e-23,TRUE
"PPFIA1","green",0.807111794193856,1.28272049171819e-56,0.43391492483693,1.74316678425775e-12,TRUE
"PTPN12","green",0.837193769072486,1.41221392051955e-64,0.515121796106095,9.81990229000273e-18,TRUE
"PTPN9","green",0.805883817670277,2.52846535143576e-56,0.449572213972266,2.16020910385314e-13,TRUE
"PXDN","green",0.857770941561996,5.06921294913007e-71,0.434040632923572,1.71491168167445e-12,TRUE
"RAB31","green",0.88144488328401,7.97602023382527e-80,0.507956954333122,3.26040672895293e-17,TRUE
"RAI14","green",0.847833343379368,8.64288738911314e-68,0.521789730889916,3.13284642223311e-18,TRUE
"RASAL2","green",0.878427614954142,1.3312590702396e-78,0.527921826255242,1.07132336699938e-18,TRUE
"RBFOX2","green",0.833709088293076,1.41990734398367e-63,0.38583348936245,5.63368238902731e-10,TRUE
"RCN1","green",0.84683525139008,1.77183718434434e-67,0.320720613300564,3.61700330899369e-07,TRUE
"RUNX1","green",0.839531719720646,2.91090135037605e-65,0.537157806635343,2.04146024195347e-19,TRUE
"S100A10","green",0.82417685977567,6.01873309872196e-61,0.561735670478854,1.91644438577523e-21,TRUE
"SEMA3C","green",0.893200475147433,6.30827240830734e-85,0.451367510956885,1.6885618848898e-13,TRUE
"SEPTIN11","green",0.800367501800974,5.02671951940837e-55,0.335800725639787,9.20050613946292e-08,TRUE
"SERPINH1","green",0.83840987660187,6.23020627702687e-65,0.458842057526727,5.96101372215823e-14,TRUE
