"Gene","Module","MM","MM_pval","GS_Tumor","GS_pval","SignificantModule"
"SLC4A10","greenyellow",0.918108272930862,4.83703292188093e-98,-0.269063330157729,2.29976314023043e-05,FALSE
"SLC6A17","greenyellow",0.737778887664661,1.12978110413822e-42,-0.161848236571378,0.0118658859460774,FALSE
"SLC7A14","greenyellow",0.848935329853951,3.88892538844811e-68,-0.193269153098265,0.0025850366406209,FALSE
"SNAP25","greenyellow",0.830433169144282,1.18468001011549e-62,-0.156767239101869,0.0148461545162061,FALSE
"SNAP91","greenyellow",0.86921700842413,4.61095566506231e-75,-0.215995985562069,0.00073638437265295,FALSE
"SNTG1","greenyellow",0.808741236758093,5.17326031138664e-57,-0.304669124474857,1.43391104584764e-06,FALSE
"SST","greenyellow",0.798295106695696,1.50869866857615e-54,-0.254218271327599,6.55772474752592e-05,FALSE
"ST18","greenyellow",0.952625184691947,1.54905923409947e-125,-0.215952890415092,0.000738232752909899,FALSE
"ST8SIA3","greenyellow",0.66345750743836,6.03086250985373e-32,-0.229372655917962,0.000330305923099871,FALSE
"STXBP5L","greenyellow",0.914156350397229,1.06008269198918e-95,-0.307185130132122,1.16164810350119e-06,FALSE
"SVOP","greenyellow",0.864713102385077,1.98612341655651e-73,-0.274771409609499,1.51155798331957e-05,FALSE
"SYP","greenyellow",0.777731080380893,4.27850481627979e-50,-0.286264946646274,6.30831906706975e-06,FALSE
"SYT14","greenyellow",0.861150274232715,3.54482627326603e-72,-0.164776424194193,0.0103994484596953,FALSE
"SYT16","greenyellow",0.743106091412118,1.39175601120994e-43,-0.259203897549719,4.64451378499877e-05,FALSE
"SYT4","greenyellow",0.888591736772023,7.38306379382324e-83,-0.179861790315475,0.00510133944690239,FALSE
"SYT7","greenyellow",0.8692031017045,4.66584134532762e-75,-0.146457557889544,0.022960701238151,FALSE
"TAGLN3","greenyellow",0.893799200374521,3.3440238445499e-85,-0.274581887726196,1.53299934262431e-05,FALSE
"TMEM196","greenyellow",0.768206211476328,3.43094378962049e-48,-0.343342773079427,4.51115036204071e-08,FALSE
"TMEM63C","greenyellow",0.893546373745609,4.37387546538119e-85,-0.260958741811844,4.10663478713766e-05,FALSE
"TRPM3","greenyellow",0.843566619045139,1.79489111674207e-66,-0.30236235928781,1.73627569777352e-06,FALSE
"TTR","greenyellow",0.70892784874246,4.15415557744244e-38,-0.181574536364711,0.00468862751048622,FALSE
"UNC13A","greenyellow",0.8283417361479,4.48277021247063e-62,-0.17248141044561,0.00727788284856342,FALSE
"UNC79","greenyellow",0.809591288131613,3.21012902844482e-57,-0.462685943780832,3.45495788839079e-14,FALSE
"UNC80","greenyellow",0.947039732577431,6.73049831261446e-120,-0.239612727829754,0.000173132117952946,FALSE
"VAT1L","greenyellow",0.734852767207914,3.49266125947076e-42,-0.221231438613617,0.000541088032028029,FALSE
"VWC2L","greenyellow",0.810591415785859,1.8253787444315e-57,-0.239282706259789,0.000176852367352392,FALSE
"WDR17","greenyellow",0.769560813410556,1.86303037409521e-48,-0.346534114617939,3.31758503121664e-08,FALSE
